id,name,branch,location
1078,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS,CIVIL ENGINEERING,Telangana
1079,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS,COMPUTER SCIENCE & ENGINEERING,Telangana
1080,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS,COMPUTER SCIENCE & ENGINEERING,Telangana
1081,JIS COLLEGE OF ENGINEERING,ELECTRICAL ENGINEERING,West Bengal
1082,JIS COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,West Bengal
1083,SRI ESHWAR COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Tamil Nadu
1084,SRI ESHWAR COLLEGE OF ENGINEERING,ELECTRONICS & COMMUNICATION ENGG,Tamil Nadu
1085,SRI ESHWAR COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,Tamil Nadu
1086,SRI ESHWAR COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Tamil Nadu
1087,BNM INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,Karnataka
1088,BNM INSTITUTE OF TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG,Karnataka
1089,BNM INSTITUTE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,Karnataka
1090,BNM INSTITUTE OF TECHNOLOGY,INFORMATION SCIENCE AND ENGINEERING,Karnataka
1091,BNM INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,Karnataka
1092,MCKV INSTITUTE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,West Bengal
1093,MCKV INSTITUTE OF ENGINEERING,INFORMATION TECHNOLOGY,West Bengal
1094,MCKV INSTITUTE OF ENGINEERING,ELECTRONICS & COMMUNICATION ENGG,West Bengal
1095,MCKV INSTITUTE OF ENGINEERING,ELECTRICAL ENGINEERING,West Bengal
1096,MCKV INSTITUTE OF ENGINEERING,MECHANICAL ENGINEERING,West Bengal
1097,HALDIA INSTITUTE OF TECHNOLOGY,APPLIED ELECTRONICS AND INSTRUMENTATION ENGINEERING,West Bengal
1098,HALDIA INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,West Bengal
1099,HALDIA INSTITUTE OF TECHNOLOGY,ELECTRICAL ENGINEERING,West Bengal
1100,HALDIA INSTITUTE OF TECHNOLOGY,CIVIL ENGINEERING,West Bengal
1101,HALDIA INSTITUTE OF TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG,West Bengal
1102,HALDIA INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,West Bengal
1103,HALDIA INSTITUTE OF TECHNOLOGY,INFORMATION TECHNOLOGY,West Bengal
1104,SRIDEVI WOMEN S ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING,Telangana
1105,SRIDEVI WOMEN S ENGINEERING COLLEGE,ELECTRONICS & COMMUNICATION ENGG,Telangana
1106,SRIDEVI WOMEN S ENGINEERING COLLEGE,INFORMATION TECHNOLOGY,Telangana
1107,VELAMMAL ENGINEERING COLLEGE ENGG TECH,COMPUTER SCIENCE AND ENGINEERING,Tamil Nadu
1108,VELAMMAL ENGINEERING COLLEGE ENGG TECH,ELECTRICAL AND ELECTRONICS ENGINEERING,Tamil Nadu
1109,VELAMMAL ENGINEERING COLLEGE ENGG TECH,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Tamil Nadu
1110,VELAMMAL ENGINEERING COLLEGE ENGG TECH,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Tamil Nadu
1111,VELAMMAL ENGINEERING COLLEGE ENGG TECH,MECHANICAL ENGINEERING,Tamil Nadu
1112,VELAMMAL ENGINEERING COLLEGE ENGG TECH,INFORMATION TECHNOLOGY,Tamil Nadu
1113,VELAMMAL ENGINEERING COLLEGE ENGG TECH,CIVIL ENGINEERING,Tamil Nadu
1114,VELAMMAL ENGINEERING COLLEGE ENGG TECH,AUTOMOBILE ENGINEERING,Tamil Nadu
1115,SWAMI KESHVANAND INSTITUTE OF TECHNOLOGY MANAGEMENT GRAMOTHAN,COMPUTER SCIENCE AND ENGINEERING,Rajasthan
1116,SWAMI KESHVANAND INSTITUTE OF TECHNOLOGY MANAGEMENT GRAMOTHAN,INFORMATION TECHNOLOGY,Rajasthan
1117,SWAMI KESHVANAND INSTITUTE OF TECHNOLOGY MANAGEMENT GRAMOTHAN,ELECTRICAL ENGINEERING,Rajasthan
1118,SWAMI KESHVANAND INSTITUTE OF TECHNOLOGY MANAGEMENT GRAMOTHAN,MECHANICAL ENGINEERING,Rajasthan
1119,SWAMI KESHVANAND INSTITUTE OF TECHNOLOGY MANAGEMENT GRAMOTHAN,ELECTRONICS & COMMUNICATION ENGG,Rajasthan
1120,CANARA ENGINEERING COLLEGE,ELECTRONICS & COMMUNICATION ENGG,Karnataka
1121,CANARA ENGINEERING COLLEGE,MECHANICAL ENGINEERING,Karnataka
1122,CANARA ENGINEERING COLLEGE,COMPUTER SCIENCE & ENGINEERING,Karnataka
1123,CANARA ENGINEERING COLLEGE,INFORMATION SCIENCE AND ENGINEERING,Karnataka
1124,ANURAG UNIVERSITY,INFORMATION TECHNOLOGY,Telangana
1125,ANURAG UNIVERSITY,CIVIL ENGINEERING,Telangana
1126,ANURAG UNIVERSITY,MECHANICAL ENGINEERING,Telangana
1127,GOKARAJU RANGARAJU INSTITUTE OF ENGINEERING TECHNOLOGY E T,STRUCTURAL ENGINEERING,Telangana
1128,GOKARAJU RANGARAJU INSTITUTE OF ENGINEERING TECHNOLOGY E T,MECHANICAL ENGINEERING,Telangana
1129,GOKARAJU RANGARAJU INSTITUTE OF ENGINEERING TECHNOLOGY E T,ELECTRONICS & COMMUNICATION ENGG,Telangana
1130,GOKARAJU RANGARAJU INSTITUTE OF ENGINEERING TECHNOLOGY E T,COMPUTER SCIENCE AND ENGINEERING,Telangana
1131,GOKARAJU RANGARAJU INSTITUTE OF ENGINEERING TECHNOLOGY E T,INFORMATION TECHNOLOGY,Telangana
1132,GOKARAJU RANGARAJU INSTITUTE OF ENGINEERING TECHNOLOGY E T,ELECTRICAL AND ELECTRONICS ENGINEERING,Telangana
1133,GOKARAJU RANGARAJU INSTITUTE OF ENGINEERING TECHNOLOGY E T,CIVIL ENGINEERING,Telangana
1134,GOKARAJU RANGARAJU INSTITUTE OF ENGINEERING TECHNOLOGY E T,POWER ELECTRONICS,Telangana
1135,GOKARAJU RANGARAJU INSTITUTE OF ENGINEERING TECHNOLOGY E T,VLSI,Telangana
1136,GOKARAJU RANGARAJU INSTITUTE OF ENGINEERING TECHNOLOGY E T,COMPUTER SCIENCE AND ENGINEERING,Telangana
1137,JSPM S RAJARSHI SHAHU COLLEGE OF ENGINEERING,INFORMATION TECHNOLOGY,Maharashtra
1138,JSPM S RAJARSHI SHAHU COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Maharashtra
1139,JSPM S RAJARSHI SHAHU COLLEGE OF ENGINEERING,CIVIL ENGINEERING,Maharashtra
1140,JSPM S RAJARSHI SHAHU COLLEGE OF ENGINEERING,ELECTRONICS AND TELECOMMUNICATIONS ENGINEERING,Maharashtra
1141,TAPI DIPLOMA ENGINEERING COLLEGE,CIVIL ENGINEERING,Gujarat
1142,TAPI DIPLOMA ENGINEERING COLLEGE,MECHANICAL ENGINEERING,Gujarat
1143,TAPI DIPLOMA ENGINEERING COLLEGE,COMPUTER ENGINEERING,Gujarat
1144,FRANCIS XAVIER ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGINEERING,Tamil Nadu
1145,FRANCIS XAVIER ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING,Tamil Nadu
1146,FRANCIS XAVIER ENGINEERING COLLEGE,ELECTRONICS & COMMUNICATION ENGG,Tamil Nadu
1147,FRANCIS XAVIER ENGINEERING COLLEGE,MECHANICAL ENGINEERING,Tamil Nadu
1148,S D M COLLEGE OF ENGINEERING TECHNOLOGY,MECHANICAL ENGINEERING,Karnataka
1149,S D M COLLEGE OF ENGINEERING TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,Karnataka
1150,S D M COLLEGE OF ENGINEERING TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG,Karnataka
1151,S D M COLLEGE OF ENGINEERING TECHNOLOGY,INFORMATION SCIENCE AND ENGINEERING,Karnataka
1152,S D M COLLEGE OF ENGINEERING TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,Karnataka
1153,S D M COLLEGE OF ENGINEERING TECHNOLOGY,CIVIL ENGINEERING,Karnataka
1154,ABES INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,Uttar Pradesh
1155,ABES INSTITUTE OF TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG,Uttar Pradesh
1156,ABES INSTITUTE OF TECHNOLOGY,INFORMATION TECHNOLOGY AND ENGINEERING,Uttar Pradesh
1157,HYDERABAD INSTITUTE OF TECHNOLOGY AND MANAGEMENT,COMPUTER SCIENCE AND ENGINEERING,Telangana
1158,HYDERABAD INSTITUTE OF TECHNOLOGY AND MANAGEMENT,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Telangana
1159,VNR VIGNANA JYOTHI INSTITUTE OF ENGINEERING TECHNOLOGY,MECHANICAL ENGINEERING,Telangana
1160,VNR VIGNANA JYOTHI INSTITUTE OF ENGINEERING TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG,Telangana
1161,VNR VIGNANA JYOTHI INSTITUTE OF ENGINEERING TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,Telangana
1162,VNR VIGNANA JYOTHI INSTITUTE OF ENGINEERING TECHNOLOGY,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Telangana
1163,VNR VIGNANA JYOTHI INSTITUTE OF ENGINEERING TECHNOLOGY,INFORMATION TECHNOLOGY,Telangana
1164,VNR VIGNANA JYOTHI INSTITUTE OF ENGINEERING TECHNOLOGY,CIVIL ENGINEERING,Telangana
1165,VNR VIGNANA JYOTHI INSTITUTE OF ENGINEERING TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,Telangana
1166,PRASAD V POTLURI SIDDHARTHA INSTITUE OF TECHNOLOGY,MECHANICAL ENGINEERING,Andhra Pradesh
1167,PRASAD V POTLURI SIDDHARTHA INSTITUE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,Andhra Pradesh
1168,PRASAD V POTLURI SIDDHARTHA INSTITUE OF TECHNOLOGY,INFORMATION TECHNOLOGY,Andhra Pradesh
1169,PRASAD V POTLURI SIDDHARTHA INSTITUE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,Andhra Pradesh
1170,PRASAD V POTLURI SIDDHARTHA INSTITUE OF TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG,Andhra Pradesh
1171,PRASAD V POTLURI SIDDHARTHA INSTITUE OF TECHNOLOGY,CIVIL ENGINEERING,Andhra Pradesh
1172,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,MECHANICAL ENGINEERING,Andhra Pradesh
1173,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,ELECTRONICS & COMMUNICATION ENGG,Andhra Pradesh
1174,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,INFORMATION TECHNOLOGY,Andhra Pradesh
1175,SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGINEERING,Andhra Pradesh
1176,SRI VENKATESHWARA COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Karnataka
1177,SRI VENKATESHWARA COLLEGE OF ENGINEERING,CIVIL ENGINEERING,Karnataka
1178,SRI VENKATESHWARA COLLEGE OF ENGINEERING,ELECTRONICS & COMMUNICATION ENGG,Karnataka
1179,SRI VENKATESHWARA COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Karnataka
1180,C ABDUL HAKEEM COLLEGE OF ENGINEERING TECHNOLOGY,MECHANICAL ENGINEERING,Tamil Nadu
1181,C ABDUL HAKEEM COLLEGE OF ENGINEERING TECHNOLOGY,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Tamil Nadu
1182,C ABDUL HAKEEM COLLEGE OF ENGINEERING TECHNOLOGY,INFORMATION TECHNOLOGY,Tamil Nadu
1183,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,Telangana
1184,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,Telangana
1185,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG,Telangana
1186,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,MECHATRONICS,Telangana
1187,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY,INFORMATION TECHNOLOGY,Telangana
1188,B L D E A S V P DR P G HALAKATTI COLLEGE OF ENGG TECH BIJAPUR-03,MECHANICAL ENGINEERING,Karnataka
1189,B L D E A S V P DR P G HALAKATTI COLLEGE OF ENGG TECH BIJAPUR-03,ELECTRICAL AND ELECTRONICS ENGINEERING,Karnataka
1190,B L D E A S V P DR P G HALAKATTI COLLEGE OF ENGG TECH BIJAPUR-03,COMPUTER SCIENCE AND ENGINEERING,Karnataka
1191,B L D E A S V P DR P G HALAKATTI COLLEGE OF ENGG TECH BIJAPUR-03,CIVIL ENGINEERING,Karnataka
1192,LAKIREDDY BALI REDDY COLLEGE OF ENGINEERING,ELECTRONICS & COMMUNICATION ENGG,Andhra Pradesh
1193,LAKIREDDY BALI REDDY COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Andhra Pradesh
1194,LAKIREDDY BALI REDDY COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,Andhra Pradesh
1195,LAKIREDDY BALI REDDY COLLEGE OF ENGINEERING,INFORMATION TECHNOLOGY,Andhra Pradesh
1196,LAKIREDDY BALI REDDY COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Andhra Pradesh
1197,PROGRESSIVE EDUCATION SOCIETY S MODERN COLLEGE OF ENGINEERING PUNE,ELECTRICAL ENGINEERING,Maharashtra
1198,PROGRESSIVE EDUCATION SOCIETY S MODERN COLLEGE OF ENGINEERING PUNE,ELECTRONICS AND TELECOMMUNICATIONS ENGINEERING,Maharashtra
1199,PROGRESSIVE EDUCATION SOCIETY S MODERN COLLEGE OF ENGINEERING PUNE,MASTERS IN COMPUTER APPLICATIONS,Maharashtra
1200,BALLARI INSTITUTE OF TECHNOLOGY MANAGEMENT,COMPUTER SCIENCE AND ENGINEERING,Karnataka
1201,BALLARI INSTITUTE OF TECHNOLOGY MANAGEMENT,MECHANICAL ENGINEERING,Karnataka
1202,BALLARI INSTITUTE OF TECHNOLOGY MANAGEMENT,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Karnataka
1203,AGNI COLLEGE OF TECHNOLOGY,INFORMATION TECHNOLOGY,Tamil Nadu
1204,AGNI COLLEGE OF TECHNOLOGY,MECHANICAL ENGINEERING,Tamil Nadu
1205,MET S INSTITUTE OF ENGINEERING,COMPUTER ENGINEERING,Maharashtra
1206,COCHIN UNIVERSITY OF SCIENCE AND TECHNOLOGY,CIVIL ENGINEERING,Kerala
1207,COCHIN UNIVERSITY OF SCIENCE AND TECHNOLOGY,MECHANICAL ENGINEERING,Kerala
1208,COCHIN UNIVERSITY OF SCIENCE AND TECHNOLOGY,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Kerala
1209,MARIAN ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING,Kerala
1210,MARIAN ENGINEERING COLLEGE,MECHANICAL ENGINEERING,Kerala
1211,ANNASAHEB DANGE COLLEGE OF ENGINEERING AND TECHNOLOGY ASHTA,MECHANICAL ENGINEERING,Maharashtra
1212,ANNASAHEB DANGE COLLEGE OF ENGINEERING AND TECHNOLOGY ASHTA,COMPUTER SCIENCE AND ENGINEERING,Maharashtra
1213,ANNASAHEB DANGE COLLEGE OF ENGINEERING AND TECHNOLOGY ASHTA,ELECTRICAL ENGINEERING,Maharashtra
1214,INSTITUTE OF AERONAUTICAL ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Telangana
1215,INSTITUTE OF AERONAUTICAL ENGINEERING,INFORMATION TECHNOLOGY,Telangana
1216,INSTITUTE OF AERONAUTICAL ENGINEERING,MECHANICAL ENGINEERING,Telangana
1217,INSTITUTE OF AERONAUTICAL ENGINEERING,ELECTRONICS & COMMUNICATION ENGG,Telangana
1218,INSTITUTE OF AERONAUTICAL ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,Telangana
1219,INSTITUTE OF AERONAUTICAL ENGINEERING,CIVIL ENGINEERING,Telangana
1220,INSTITUTE OF AERONAUTICAL ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Telangana
1221,INSTITUTE OF AERONAUTICAL ENGINEERING,EMBEDDED SYSTEMS,Telangana
1222,DEENBANDHU CHHOTU RAM UNIVERSITY OF SCI AND TECH,MECHANICAL ENGINEERING,Haryana
1223,DEENBANDHU CHHOTU RAM UNIVERSITY OF SCI AND TECH,ELECTRONICS & COMMUNICATION ENGG,Haryana
1224,DEENBANDHU CHHOTU RAM UNIVERSITY OF SCI AND TECH,ELECTRICAL ENGINEERING,Haryana
1225,MARATHWADA MITRA MANDAL S COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Maharashtra
1226,MARATHWADA MITRA MANDAL S COLLEGE OF ENGINEERING,ELECTRICAL ENGINEERING,Maharashtra
1227,PRATHYUSHA ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING,Tamil Nadu
1228,PRATHYUSHA ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGINEERING,Tamil Nadu
1229,PRATHYUSHA ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Tamil Nadu
1230,GOVERNMENT POLYTECHNIC NAGPUR,ELECTRICAL ENGINEERING,Maharashtra
1231,GOVERNMENT POLYTECHNIC NAGPUR,MECHANICAL ENGINEERING,Maharashtra
1232,GOVERNMENT POLYTECHNIC NAGPUR,ELECTRONICS AND TELECOMMUNICATIONS ENGINEERING,Maharashtra
1233,GOVERNMENT POLYTECHNIC NAGPUR,INFORMATION TECHNOLOGY,Maharashtra
1234,GOVERNMENT POLYTECHNIC NAGPUR,CIVIL ENGINEERING,Maharashtra
1235,GOVERNMENT POLYTECHNIC NAGPUR,AUTOMOBILE ENGINEERING,Maharashtra
1236,GOVERNMENT POLYTECHNIC NAGPUR,MINING & MINE SURVEYING,Maharashtra
1237,GOVERNMENT POLYTECHNIC NAGPUR,COMPUTER ENGINEERING,Maharashtra
1238,B M S COLLEGE OF ENGINEERING,VLSI AND EMBEDDED SYSTEMS,Karnataka
1239,B M S COLLEGE OF ENGINEERING,MANUFACTURING SCIENCE AND ENGINEERING,Karnataka
1240,B M S COLLEGE OF ENGINEERING,MACHINE DESIGN,Karnataka
1241,B M S COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Karnataka
1242,B M S COLLEGE OF ENGINEERING,CIVIL ENGINEERING,Karnataka
1243,B M S COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Karnataka
1244,B M S COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,Karnataka
1245,B M S COLLEGE OF ENGINEERING,INDUSTRIAL ENGINEERING AND MANAGEMENT,Karnataka
1246,B M S COLLEGE OF ENGINEERING,ELECTRONICS & TELE-COMMUNICATION ENGINEERING,Karnataka
1247,B M S COLLEGE OF ENGINEERING,INFORMATION SCIENCE AND ENGINEERING,Karnataka
1248,B M S COLLEGE OF ENGINEERING,ELECTRONICS & INSTRUMENTATION ENGINEERING,Karnataka
1249,B M S COLLEGE OF ENGINEERING,MEDICAL ELECTRONICS,Karnataka
1250,B M S COLLEGE OF ENGINEERING,MASTERS IN COMPUTER APPLICATIONS,Karnataka
1251,B M S COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Karnataka
1252,B M S COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Karnataka
1253,B M S COLLEGE OF ENGINEERING,CONSTRUCTION TECHNOLOGY,Karnataka
1254,B M S COLLEGE OF ENGINEERING,BIOMEDICAL SIGNAL PROCESSING AND INSTRUMENTATION,Karnataka
1255,MALLA REDDY COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Telangana
1256,MALLA REDDY COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Telangana
1257,MALLA REDDY COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Telangana
1258,K K WAGH INSTITUTE OF ENGINEERING EDUCATION RESEARCH,COMPUTER ENGINEERING,Maharashtra
1259,K K WAGH INSTITUTE OF ENGINEERING EDUCATION RESEARCH,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,Maharashtra
1260,K K WAGH INSTITUTE OF ENGINEERING EDUCATION RESEARCH,CIVIL ENGINEERING,Maharashtra
1261,K K WAGH INSTITUTE OF ENGINEERING EDUCATION RESEARCH,ELECTRICAL ENGINEERING,Maharashtra
1262,K K WAGH INSTITUTE OF ENGINEERING EDUCATION RESEARCH,MASTERS IN COMPUTER APPLICATIONS,Maharashtra
1263,V S B ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING,Tamil Nadu
1264,V S B ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGINEERING,Tamil Nadu
1265,V S B ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Tamil Nadu
1266,V S B ENGINEERING COLLEGE,INFORMATION TECHNOLOGY,Tamil Nadu
1267,V S B ENGINEERING COLLEGE,MECHANICAL ENGINEERING,Tamil Nadu
1268,V S B ENGINEERING COLLEGE,CIVIL ENGINEERING,Tamil Nadu
1269,THIAGARAJAR POLYTECHNIC COLLEGE,CIVIL ENGINEERING,Tamil Nadu
1270,THIAGARAJAR POLYTECHNIC COLLEGE,MECHANICAL ENGINEERING,Tamil Nadu
1271,THIAGARAJAR POLYTECHNIC COLLEGE,ELECTRICAL AND ELECTRONICS ENGINEERING,Tamil Nadu
1272,THIAGARAJAR POLYTECHNIC COLLEGE,PRODUCTION ENGINEERING,Tamil Nadu
1273,ABES ENGINEERING COLLEGE,ELECTRONICS & COMMUNICATION ENGG,Uttar Pradesh
1274,ABES ENGINEERING COLLEGE,INFORMATION TECHNOLOGY,Uttar Pradesh
1275,ABES ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGINEERING,Uttar Pradesh
1276,ABES ENGINEERING COLLEGE,COMPUTER SCIENCE & ENGINEERING,Uttar Pradesh
1277,KNOWLEDGE INSTITUTE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Tamil Nadu
1278,KNOWLEDGE INSTITUTE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,Tamil Nadu
1279,KNOWLEDGE INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,Tamil Nadu
1280,RCC INSTITUTE OF INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY,West Bengal
1281,IFET COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Tamil Nadu
1282,IFET COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,Tamil Nadu
1283,IFET COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Tamil Nadu
1284,IFET COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Tamil Nadu
1285,PROF RAM MEGHE INSTITUTE OF TECHNOLOGY AND RESEARCH,CIVIL ENGINEERING,Maharashtra
1286,PROF RAM MEGHE INSTITUTE OF TECHNOLOGY AND RESEARCH,ELECTRONICS AND TELECOMMUNICATIONS ENGINEERING,Maharashtra
1287,PROF RAM MEGHE INSTITUTE OF TECHNOLOGY AND RESEARCH,MECHANICAL ENGINEERING,Maharashtra
1288,MALLA REDDY INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,Telangana
1289,KUPPAM ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Andhra Pradesh
1290,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,MECHANICAL ENGINEERING,Andhra Pradesh
1291,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,CIVIL ENGINEERING,Andhra Pradesh
1292,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,ELECTRICAL AND ELECTRONICS ENGINEERING,Andhra Pradesh
1293,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,ELECTRONICS & COMMUNICATION ENGG,Andhra Pradesh
1294,SRM VALLIAMMAI ENGINEERING COLLEGE,CIVIL ENGINEERING,Tamil Nadu
1295,SRM VALLIAMMAI ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGINEERING,Tamil Nadu
1296,SRM VALLIAMMAI ENGINEERING COLLEGE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,Tamil Nadu
1297,SRM VALLIAMMAI ENGINEERING COLLEGE,INFORMATION TECHNOLOGY,Tamil Nadu
1298,MVJ COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,Karnataka
1299,MVJ COLLEGE OF ENGINEERING,INFORMATION SCIENCE AND ENGINEERING,Karnataka
1300,A M C ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING,Karnataka
1301,A M C ENGINEERING COLLEGE,INFORMATION SCIENCE AND ENGINEERING,Karnataka
1302,A M C ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Karnataka
1303,A M C ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGINEERING,Karnataka
1304,A M C ENGINEERING COLLEGE,MECHANICAL ENGINEERING,Karnataka
1305,CMR COLLEGE OF ENGINEERING TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG,Telangana
1306,CMR COLLEGE OF ENGINEERING TECHNOLOGY,MECHANICAL ENGINEERING,Telangana
1307,CMR COLLEGE OF ENGINEERING TECHNOLOGY,CIVIL ENGINEERING,Telangana
1308,CMR COLLEGE OF ENGINEERING TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,Telangana
1309,CMR COLLEGE OF ENGINEERING TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,Telangana
1310,GOVERNMENT POLYTECHNIC ARVI,MECHANICAL ENGINEERING,Maharashtra
1311,GOVERNMENT POLYTECHNIC ARVI,CIVIL ENGINEERING,Maharashtra
1312,VISHWAKARMA INSTITUTE OF INFORMATION TECHNOLOGY,CIVIL ENGINEERING,Maharashtra
1313,VISHWAKARMA INSTITUTE OF INFORMATION TECHNOLOGY,COMPUTER ENGINEERING,Maharashtra
1314,VISHWAKARMA INSTITUTE OF INFORMATION TECHNOLOGY,ELECTRONICS & TELE-COMMUNICATION ENGINEERING,Maharashtra
1315,VISHWAKARMA INSTITUTE OF INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY,Maharashtra
1316,VISHWAKARMA INSTITUTE OF INFORMATION TECHNOLOGY,MECHANICAL ENGINEERING,Maharashtra
1317,K J SOMAIYA POLYTECHNIC,CIVIL ENGINEERING,Maharashtra
1318,K J SOMAIYA POLYTECHNIC,INDUSTRIAL ELECTRONICS,Maharashtra
1319,K J SOMAIYA POLYTECHNIC,MECHANICAL ENGINEERING,Maharashtra
