id,name,branch,location
1061,SAINTGITS COLLEGE OF ENGINEERING,ROBOTICS AND AUTOMATION,Kerala
1062,SAINTGITS COLLEGE OF ENGINEERING,FELLOW PROGRAM IN MANAGEMENT,Kerala
1063,SAINTGITS COLLEGE OF ENGINEERING,MBA,Kerala
1064,SAINTGITS COLLEGE OF ENGINEERING,MASTERS IN COMPUTER APPLICATIONS,Kerala
1065,KMCT COLLEGE OF ENGINEERING FOR WOMEN,ENVIRONMENTAL ENGINEERING,Kerala
1066,KMCT COLLEGE OF ENGINEERING FOR WOMEN,BIOMEDICAL ENGINEERING,Kerala
1067,KMCT COLLEGE OF ENGINEERING FOR WOMEN,CIVIL ENGINEERING,Kerala
1068,KMCT COLLEGE OF ENGINEERING FOR WOMEN,COMPUTER SCIENCE & ENGINEERING,Kerala
1069,KMCT COLLEGE OF ENGINEERING FOR WOMEN,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Kerala
1070,KMCT COLLEGE OF ENGINEERING FOR WOMEN,INFORMATION TECHNOLOGY,Kerala
1071,"MET'S SCHOOL OF ENGINEERING, MALA",ARCHITECTURE,Kerala
1072,"MET'S SCHOOL OF ENGINEERING, MALA",ARTIFICIAL INTELLIGENCE (AI) AND MACHINE LEARNING,Kerala
1073,"MET'S SCHOOL OF ENGINEERING, MALA",CIVIL AND ENVIRONMENTAL ENGINEERING,Kerala
1074,"MET'S SCHOOL OF ENGINEERING, MALA",COMMERCIAL PRACTICE,Kerala
1075,"MET'S SCHOOL OF ENGINEERING, MALA",COMPUTER ENGINEERING,Kerala
1076,"MET'S SCHOOL OF ENGINEERING, MALA",ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1077,"MET'S SCHOOL OF ENGINEERING, MALA",MECHANICAL ENGINEERING,Kerala
1078,"MET'S SCHOOL OF ENGINEERING, MALA",BIOTECHNOLOGY,Kerala
1079,"MET'S SCHOOL OF ENGINEERING, MALA",COMPUTER SCIENCE ENGINEERING (BIG DATA ANALYTICS),Kerala
1080,"MET'S SCHOOL OF ENGINEERING, MALA",CYBER SECURITY,Kerala
1081,"MET'S SCHOOL OF ENGINEERING, MALA",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Kerala
1082,"MET'S SCHOOL OF ENGINEERING, MALA",BIOTECHNOLOGY,Kerala
1083,"MET'S SCHOOL OF ENGINEERING, MALA",CIVIL ENGINEERING,Kerala
1084,"MET'S SCHOOL OF ENGINEERING, MALA",COMPUTER SCIENCE & ENGINEERING,Kerala
1085,"MET'S SCHOOL OF ENGINEERING, MALA",MECHANICAL ENGINEERING,Kerala
1086,"MET'S SCHOOL OF ENGINEERING, MALA",ROBOTICS AND AUTOMATION,Kerala
1087,COLLEGE OF ENGINEERING  KALLOOPPARA,CYBER FORENSICS AND INFORMATION SECURITY,Kerala
1088,COLLEGE OF ENGINEERING  KALLOOPPARA,COMPUTER SCIENCE AND ENGINEERING,Kerala
1089,COLLEGE OF ENGINEERING  KALLOOPPARA,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),Kerala
1090,COLLEGE OF ENGINEERING  KALLOOPPARA,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1091,COLLEGE OF ENGINEERING  KALLOOPPARA,ELECTRONICS & COMMUNICATION ENGG,Kerala
1092,SREE CHITRA THIRUNAL COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Kerala
1093,SREE CHITRA THIRUNAL COLLEGE OF ENGINEERING,MACHINE DESIGN,Kerala
1094,SREE CHITRA THIRUNAL COLLEGE OF ENGINEERING,SIGNAL PROCESSING,Kerala
1095,SREE CHITRA THIRUNAL COLLEGE OF ENGINEERING,BIOTECHNOLOGY AND BIOCHEMICAL ENGINEERING,Kerala
1096,SREE CHITRA THIRUNAL COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Kerala
1097,SREE CHITRA THIRUNAL COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),Kerala
1098,SREE CHITRA THIRUNAL COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Kerala
1099,SREE CHITRA THIRUNAL COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Kerala
1100,SREE CHITRA THIRUNAL COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING (AUTOMOBILE),Kerala
1101,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE,COMPUTER AIDED STRUCTURAL ENGINEERING,Kerala
1102,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE,COMPUTER INTEGRATED MANUFACTURING,Kerala
1103,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),Kerala
1104,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE,CIVIL ENGINEERING,Kerala
1105,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE,COMPUTER SCIENCE AND ENGINEERING,Kerala
1106,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1107,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE,ELECTRONICS & COMMUNICATION ENGG,Kerala
1108,MAR BASELIOS INSTITUTE OF TECHNOLOGY AND SCIENCE,MECHANICAL ENGINEERING,Kerala
1109,COLLEGE OF ENGINEERING MUTTATHARA,CIVIL ENGINEERING,Kerala
1110,COLLEGE OF ENGINEERING MUTTATHARA,COMPUTER SCIENCE AND ENGINEERING,Kerala
1111,COLLEGE OF ENGINEERING MUTTATHARA,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1112,COLLEGE OF ENGINEERING MUTTATHARA,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Kerala
1113,COLLEGE OF ENGINEERING MUTTATHARA,MECHANICAL ENGINEERING,Kerala
1114,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN,COMPUTER SCIENCE & ENGINEERING,Kerala
1115,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN,SIGNAL PROCESSING,Kerala
1116,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN,CIVIL ENGINEERING,Kerala
1117,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN,COMPUTER SCIENCE AND ENGINEERING,Kerala
1118,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN,ELECTRONICS & COMMUNICATION ENGG,Kerala
1119,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN,ELECTRONICS AND COMPUTER ENGINEERING,Kerala
1120,LBS INSTITUTE OF TECHNOLOGY FOR WOMEN,INFORMATION TECHNOLOGY,Kerala
1121,NSS COLLEGE OF ENGINEERING,BIOMEDICAL ENGINEERING,Kerala
1122,NSS COLLEGE OF ENGINEERING,COMMUNICATIONS ENGINEERING,Kerala
1123,NSS COLLEGE OF ENGINEERING,COMPUTER INTEGRATED MANUFACTURING,Kerala
1124,NSS COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Kerala
1125,NSS COLLEGE OF ENGINEERING,POWER ELECTRONICS,Kerala
1126,NSS COLLEGE OF ENGINEERING,STRUCTURAL ENGINEERING,Kerala
1127,NSS COLLEGE OF ENGINEERING,CIVIL ENGINEERING,Kerala
1128,NSS COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Kerala
1129,NSS COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1130,NSS COLLEGE OF ENGINEERING,ELECTRONICS & COMMUNICATION ENGG,Kerala
1131,NSS COLLEGE OF ENGINEERING,INSTRUMENTATION AND CONTROL ENGINEERING,Kerala
1132,NSS COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Kerala
1133,UNIVERSAL ENGINEERING COLLEGE,STRUCTURAL ENGINEERING,Kerala
1134,UNIVERSAL ENGINEERING COLLEGE,THERMAL ENGINEERING,Kerala
1135,UNIVERSAL ENGINEERING COLLEGE,CIVIL ENGINEERING,Kerala
1136,UNIVERSAL ENGINEERING COLLEGE,COMPUTER SCIENCE & ENGINEERING,Kerala
1137,UNIVERSAL ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGINEERING (DIGITAL FORENSIC & CYBERSECURITY),Kerala
1138,UNIVERSAL ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1139,UNIVERSAL ENGINEERING COLLEGE,ELECTRONICS & COMMUNICATION ENGG,Kerala
1140,UNIVERSAL ENGINEERING COLLEGE,MECHANICAL ENGINEERING,Kerala
1141,MUSALIAR COLLEGE OF ENGINEERING,ARTIFICIAL INTELLIGENCE (AI) AND MACHINE LEARNING,Kerala
1142,MUSALIAR COLLEGE OF ENGINEERING,CIVIL AND RURAL ENGINEERING,Kerala
1143,MUSALIAR COLLEGE OF ENGINEERING,INTEGRATED CIRCUIT (IC) DESIGN AND FABRICATION,Kerala
1144,MUSALIAR COLLEGE OF ENGINEERING,BIOMEDICAL ENGINEERING,Kerala
1145,MUSALIAR COLLEGE OF ENGINEERING,CIVIL ENGINEERING,Kerala
1146,MUSALIAR COLLEGE OF ENGINEERING,COMPUTER SCIENCE & ENGINEERING,Kerala
1147,MUSALIAR COLLEGE OF ENGINEERING,ELECTRONICS & COMMUNICATION ENGG,Kerala
1148,MUSALIAR COLLEGE OF ENGINEERING,FOOD TECHNOLOGY,Kerala
1149,MUSALIAR COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Kerala
1150,M G COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Kerala
1151,M G COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1152,M G COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Kerala
1153,RAJADHANI INSTITUTE OF SCIENCE AND TECHNOLOGY,CIVIL ENGINEERING,Kerala
1154,RAJADHANI INSTITUTE OF SCIENCE AND TECHNOLOGY,COMPUTER SCIENCE & ENGINEERING,Kerala
1155,RAJADHANI INSTITUTE OF SCIENCE AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1156,RAJADHANI INSTITUTE OF SCIENCE AND TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG,Kerala
1157,RAJADHANI INSTITUTE OF SCIENCE AND TECHNOLOGY,MECHANICAL ENGINEERING,Kerala
1158,TKM COLLEGE OF ENGINEERING,URBAN PLANNING,Kerala
1159,TKM COLLEGE OF ENGINEERING,ARCHITECTURE,Kerala
1160,TKM COLLEGE OF ENGINEERING,ARTIFICIAL INTELLIGENCE,Kerala
1161,TKM COLLEGE OF ENGINEERING,COMMUNICATION SYSTEMS,Kerala
1162,TKM COLLEGE OF ENGINEERING,COMPUTER INTEGRATED MANUFACTURING,Kerala
1163,TKM COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Kerala
1164,TKM COLLEGE OF ENGINEERING,INDUSTRIAL INSTRUMENTATION AND CONTROL,Kerala
1165,TKM COLLEGE OF ENGINEERING,INDUSTRIAL REFRIGERATION AND CRYOGENICS,Kerala
1166,TKM COLLEGE OF ENGINEERING,INDUSTRIAL SAFETY AND ENGINEERING,Kerala
1167,TKM COLLEGE OF ENGINEERING,POWER SYSTEMS,Kerala
1168,TKM COLLEGE OF ENGINEERING,STRUCTURAL ENGINEERING AND CONSTRUCTION MANAGEMENT,Kerala
1169,TKM COLLEGE OF ENGINEERING,TRANSPORTATION ENGINEERING,Kerala
1170,TKM COLLEGE OF ENGINEERING,CHEMICAL ENGINEERING,Kerala
1171,TKM COLLEGE OF ENGINEERING,CIVIL ENGINEERING,Kerala
1172,TKM COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Kerala
1173,TKM COLLEGE OF ENGINEERING,ELECTRICAL AND COMPUTER ENGINEERING,Kerala
1174,TKM COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1175,TKM COLLEGE OF ENGINEERING,ELECTRONICS & COMMUNICATION ENGG,Kerala
1176,TKM COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Kerala
1177,TKM COLLEGE OF ENGINEERING,MASTER OF COMPUTER APPLICATIONS,Kerala
1178,COLLEGE OF DAIRY SCIENCE AND TECHNOLOGY,DAIRY TECHNOLOGY,Kerala
1179,ST.THOMAS COLLEGE OF ENGINEERING & TECHNOLOGY,CIVIL ENGINEERING,Kerala
1180,ST.THOMAS COLLEGE OF ENGINEERING & TECHNOLOGY,COMPUTER SCIENCE & ENGINEERING,Kerala
1181,ST.THOMAS COLLEGE OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG,Kerala
1182,ST.THOMAS COLLEGE OF ENGINEERING & TECHNOLOGY,MECHANICAL ENGINEERING,Kerala
1183,BISHOP JEROME INSTITUTE,ARCHITECTURE,Kerala
1184,BISHOP JEROME INSTITUTE,CIVIL ENGINEERING,Kerala
1185,BISHOP JEROME INSTITUTE,COMPUTER SCIENCE & ENGINEERING,Kerala
1186,BISHOP JEROME INSTITUTE,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1187,BISHOP JEROME INSTITUTE,ELECTRONICS AND COMMUNICATION ENGINEERING,Kerala
1188,BISHOP JEROME INSTITUTE,MECHANICAL ENGINEERING,Kerala
1189,BISHOP JEROME INSTITUTE,MBA,Kerala
1190,SREE BUDDHA COLLEGE OF ENGINEERING,COMPUTER AIDED STRUCTURAL ENGINEERING,Kerala
1191,SREE BUDDHA COLLEGE OF ENGINEERING,CIVIL ENGINEERING,Kerala
1192,SREE BUDDHA COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Kerala
1193,SREE BUDDHA COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1194,SREE BUDDHA COLLEGE OF ENGINEERING,ELECTRONICS & COMMUNICATION ENGG,Kerala
1195,SREE BUDDHA COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Kerala
1196,KMCT COLLEGE OF ENGINEERING,COMPUTER SCIENCE & ENGINEERING,Kerala
1197,KMCT COLLEGE OF ENGINEERING,DIGITAL SIGNAL PROCESSING,Kerala
1198,KMCT COLLEGE OF ENGINEERING,MANUFACTURING ENGINEERING,Kerala
1199,KMCT COLLEGE OF ENGINEERING,APPLIED ELECTRONICS AND INSTRUMENTATION ENGINEERING,Kerala
1200,KMCT COLLEGE OF ENGINEERING,AUTOMOBILE ENGINEERING,Kerala
1201,KMCT COLLEGE OF ENGINEERING,CIVIL ENGINEERING,Kerala
1202,KMCT COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Kerala
1203,KMCT COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1204,KMCT COLLEGE OF ENGINEERING,ELECTRONICS & COMMUNICATION ENGG,Kerala
1205,KMCT COLLEGE OF ENGINEERING,INFORMATION TECHNOLOGY,Kerala
1206,KMCT COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Kerala
1207,KMCT COLLEGE OF ENGINEERING,MBA,Kerala
1208,KMCT COLLEGE OF ENGINEERING,MASTER OF COMPUTER APPLICATIONS,Kerala
1209,CHRIST COLLEGE OF ENGINEERING,CIVIL ENGINEERING,Kerala
1210,CHRIST COLLEGE OF ENGINEERING,COMPUTER SCIENCE & ENGINEERING,Kerala
1211,CHRIST COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1212,CHRIST COLLEGE OF ENGINEERING,ELECTRONICS & COMMUNICATION ENGG,Kerala
1213,CHRIST COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Kerala
1214,UNIVERSITY COLLEGE OF ENGINEERING.,COMPUTER SCIENCE AND ENGINEERING,Kerala
1215,UNIVERSITY COLLEGE OF ENGINEERING.,CYBER SECURITY,Kerala
1216,UNIVERSITY COLLEGE OF ENGINEERING.,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1217,UNIVERSITY COLLEGE OF ENGINEERING.,ELECTRONICS & COMMUNICATION ENGG,Kerala
1218,UNIVERSITY COLLEGE OF ENGINEERING.,POLYMER ENGINEERING,Kerala
1219,ST.THOMAS COLLEGE OF ENGINEERING & TECHNOLOGY,AGRICULTURE ENGINEERING,Kerala
1220,ST.THOMAS COLLEGE OF ENGINEERING & TECHNOLOGY,CIVIL ENGINEERING,Kerala
1221,ST.THOMAS COLLEGE OF ENGINEERING & TECHNOLOGY,COMPUTER SCIENCE & ENGINEERING,Kerala
1222,ST.THOMAS COLLEGE OF ENGINEERING & TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),Kerala
1223,ST.THOMAS COLLEGE OF ENGINEERING & TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1224,ST.THOMAS COLLEGE OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG,Kerala
1225,ST.THOMAS COLLEGE OF ENGINEERING & TECHNOLOGY,MECHANICAL ENGINEERING,Kerala
1226,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY,CIVIL ENGINEERING,Kerala
1227,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,Kerala
1228,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1229,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG,Kerala
1230,MAR BASELIOS CHRISTIAN COLLEGE OF ENGINEERING & TECHNOLOGY,MECHANICAL ENGINEERING,Kerala
1231,MOUNT ZION COLLEGE OF ENGINEERING,COMMUNICATION ENGINEERING,Kerala
1232,MOUNT ZION COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Kerala
1233,MOUNT ZION COLLEGE OF ENGINEERING,AERONAUTICAL ENGINEERING,Kerala
1234,MOUNT ZION COLLEGE OF ENGINEERING,APPLIED ELECTRONICS AND INSTRUMENTATION ENGINEERING,Kerala
1235,MOUNT ZION COLLEGE OF ENGINEERING,CIVIL ENGINEERING,Kerala
1236,MOUNT ZION COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING,Kerala
1237,MOUNT ZION COLLEGE OF ENGINEERING,ELECTRONICS & COMMUNICATION ENGG,Kerala
1238,MOUNT ZION COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Kerala
1239,MOUNT ZION COLLEGE OF ENGINEERING,MBA,Kerala
1240,MOUNT ZION COLLEGE OF ENGINEERING,MASTERS IN COMPUTER APPLICATIONS,Kerala
1241,SCMS SCHOOL OF ENGINEERING & TECHNOLOGY,COMMUNICATION ENGINEERING,Kerala
1242,SCMS SCHOOL OF ENGINEERING & TECHNOLOGY,COMPUTER AIDED STRUCTURAL ENGINEERING,Kerala
1243,SCMS SCHOOL OF ENGINEERING & TECHNOLOGY,COMPUTER SCIENCE AND INFORMATION SYSTEM,Kerala
1244,SCMS SCHOOL OF ENGINEERING & TECHNOLOGY,ENVIRONMENTAL ENGINEERING,Kerala
1245,SCMS SCHOOL OF ENGINEERING & TECHNOLOGY,PRODUCTION AND INDUSTRIAL ENGINEERING,Kerala
1246,SCMS SCHOOL OF ENGINEERING & TECHNOLOGY,VLSI AND EMBEDDED SYSTEMS,Kerala
1247,SCMS SCHOOL OF ENGINEERING & TECHNOLOGY,AUTOMOBILE ENGINEERING,Kerala
1248,SCMS SCHOOL OF ENGINEERING & TECHNOLOGY,CIVIL AND ENVIRONMENTAL ENGINEERING,Kerala
1249,SCMS SCHOOL OF ENGINEERING & TECHNOLOGY,CIVIL ENGINEERING,Kerala
1250,SCMS SCHOOL OF ENGINEERING & TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,Kerala
1251,SCMS SCHOOL OF ENGINEERING & TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE),Kerala
1252,SCMS SCHOOL OF ENGINEERING & TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),Kerala
1253,SCMS SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1254,SCMS SCHOOL OF ENGINEERING & TECHNOLOGY,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Kerala
1255,SCMS SCHOOL OF ENGINEERING & TECHNOLOGY,MECHANICAL ENGINEERING,Kerala
1256,SCMS SCHOOL OF ENGINEERING & TECHNOLOGY,MASTERS IN COMPUTER APPLICATIONS,Kerala
1257,SCHOOL OF OCEAN ENGINEERING AND UNDERWATER TECHNOLOGY,FOOD TECHNOLOGY,Kerala
1258,VEDAVYASA INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,Kerala
1259,VEDAVYASA INSTITUTE OF TECHNOLOGY,EMBEDDED SYSTEMS,Kerala
1260,VEDAVYASA INSTITUTE OF TECHNOLOGY,POWER ELECTRONICS,Kerala
1261,VEDAVYASA INSTITUTE OF TECHNOLOGY,STRUCTURAL ENGINEERING,Kerala
1262,VEDAVYASA INSTITUTE OF TECHNOLOGY,CIVIL ENGINEERING,Kerala
1263,VEDAVYASA INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,Kerala
1264,VEDAVYASA INSTITUTE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1265,VEDAVYASA INSTITUTE OF TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG,Kerala
1266,VEDAVYASA INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,Kerala
1267,TOC H INSTITUTE OF SCIENCE & TECHNOLOGY,CONSTRUCTION ENGINEERNG AND MANAGEMENT,Kerala
1268,TOC H INSTITUTE OF SCIENCE & TECHNOLOGY,DATA SCIENCE,Kerala
1269,TOC H INSTITUTE OF SCIENCE & TECHNOLOGY,POWER ELECTRONICS,Kerala
1270,TOC H INSTITUTE OF SCIENCE & TECHNOLOGY,THERMAL ENGINEERING,Kerala
1271,TOC H INSTITUTE OF SCIENCE & TECHNOLOGY,WIRELESS TECHNOLOGY,Kerala
1272,TOC H INSTITUTE OF SCIENCE & TECHNOLOGY,CIVIL ENGINEERING,Kerala
1273,TOC H INSTITUTE OF SCIENCE & TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING,Kerala
1274,TOC H INSTITUTE OF SCIENCE & TECHNOLOGY,ELECTRICAL AND COMPUTER ENGINEERING,Kerala
1275,TOC H INSTITUTE OF SCIENCE & TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1276,TOC H INSTITUTE OF SCIENCE & TECHNOLOGY,ELECTRONICS & COMMUNICATION ENGG,Kerala
1277,TOC H INSTITUTE OF SCIENCE & TECHNOLOGY,INFORMATION TECHNOLOGY,Kerala
1278,TOC H INSTITUTE OF SCIENCE & TECHNOLOGY,MECHANICAL ENGINEERING,Kerala
1279,TOC H INSTITUTE OF SCIENCE & TECHNOLOGY,ROBOTICS AND AUTOMATION,Kerala
1280,TOC H INSTITUTE OF SCIENCE & TECHNOLOGY,SAFETY AND FIRE ENGINEERING,Kerala
1281,TOC H INSTITUTE OF SCIENCE & TECHNOLOGY,MBA,Kerala
1282,VIDYA ACADEMY OF SCIENCE AND TECHNOLOGY TECHNICAL CAMPUS,CIVIL ENGINEERING,Kerala
1283,VIDYA ACADEMY OF SCIENCE AND TECHNOLOGY TECHNICAL CAMPUS,COMPUTER SCIENCE & ENGINEERING,Kerala
1284,VIDYA ACADEMY OF SCIENCE AND TECHNOLOGY TECHNICAL CAMPUS,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Kerala
1285,VIDYA ACADEMY OF SCIENCE AND TECHNOLOGY TECHNICAL CAMPUS,MECHANICAL ENGINEERING,Kerala
1286,PROVIDENCE COLLEGE OF ENGINEERING,CIVIL ENGINEERING,Kerala
1287,PROVIDENCE COLLEGE OF ENGINEERING,COMPUTER SCIENCE & ENGINEERING,Kerala
1288,PROVIDENCE COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE),Kerala
1289,PROVIDENCE COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGINEERING (INTERNET OF THINGS AND CYBER SECURITY INCLUDING BLOCK CHAIN TECHNO,Kerala
1290,PROVIDENCE COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1291,PROVIDENCE COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATIONS ENGINEERING,Kerala
1292,PROVIDENCE COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,Kerala
1293,PROVIDENCE COLLEGE OF ENGINEERING,MBA,Kerala
1294,"COLLEGE OF ENGINEERING, CHERTHALA",COMPUTER AND INFORMATION SCIENCE,Kerala
1295,"COLLEGE OF ENGINEERING, CHERTHALA",COMPUTER SCIENCE AND ENGINEERING,Kerala
1296,"COLLEGE OF ENGINEERING, CHERTHALA",ELECTRICAL AND ELECTRONICS ENGINEERING,Kerala
1297,"COLLEGE OF ENGINEERING, CHERTHALA",ELECTRONICS & COMMUNICATION ENGG,Kerala
1298,"COLLEGE OF ENGINEERING, CHERTHALA",MCA,Kerala
1299,MENTOR ACADEMY FOR DESIGN ENTREPRENEURSHIP INNOVATION AND TECHNOLOGY,APPLIED ELECTRONICS,Kerala
1300,MENTOR ACADEMY FOR DESIGN ENTREPRENEURSHIP INNOVATION AND TECHNOLOGY,COMPUTER SCIENCE & ENGINEERING,Kerala
1301,MENTOR ACADEMY FOR DESIGN ENTREPRENEURSHIP INNOVATION AND TECHNOLOGY,STRUCTURAL ENGINEERING AND CONSTRUCTION MANAGEMENT,Kerala
1302,MENTOR ACADEMY FOR DESIGN ENTREPRENEURSHIP INNOVATION AND TECHNOLOGY,VLSI AND EMBEDDED SYSTEMS DESIGN,Kerala
1303,MENTOR ACADEMY FOR DESIGN ENTREPRENEURSHIP INNOVATION AND TECHNOLOGY,COMPUTER SCIENCE & ENGINEERING,Kerala
1304,MENTOR ACADEMY FOR DESIGN ENTREPRENEURSHIP INNOVATION AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE),Kerala
1305,MENTOR ACADEMY FOR DESIGN ENTREPRENEURSHIP INNOVATION AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),Kerala
1306,MENTOR ACADEMY FOR DESIGN ENTREPRENEURSHIP INNOVATION AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),Kerala
1307,MENTOR ACADEMY FOR DESIGN ENTREPRENEURSHIP INNOVATION AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING (IOT),Kerala
1308,MENTOR ACADEMY FOR DESIGN ENTREPRENEURSHIP INNOVATION AND TECHNOLOGY,COMPUTER SCIENCE AND ENGINEERING(BLOCK CHAIN),Kerala
1309,"UNIVERSITY COLLEGE OF ENGINEERING, KARIAVATTOM",COMPUTER SCIENCE & ENGINEERING,Kerala
1310,"UNIVERSITY COLLEGE OF ENGINEERING, KARIAVATTOM",ELECTRONICS & COMMUNICATION ENGG,Kerala
